Date,continent ,country,lat,long,confirmed,death,recovered
2020-04-20,South America,Ecuador,-1.8312,-78.1834,660,33,89
2020-04-21,South America,Ecuador,-1.8312,-78.1834,270,13,57
2020-04-22,South America,Ecuador,-1.8312,-78.1834,452,17,55
2020-04-23,South America,Ecuador,-1.8312,-78.1834,333,23,66
2020-04-24,South America,Ecuador,-1.8312,-78.1834,11536,16,38
2020-04-25,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-04-26,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-04-27,South America,Ecuador,-1.8312,-78.1834,521,87,191
2020-04-28,South America,Ecuador,-1.8312,-78.1834,1018,208,0
2020-04-29,South America,Ecuador,-1.8312,-78.1834,417,12,0
2020-04-30,South America,Ecuador,-1.8312,-78.1834,259,17,1
2020-05-01,South America,Ecuador,-1.8312,-78.1834,1402,163,355
2020-05-02,South America,Ecuador,-1.8312,-78.1834,1128,308,219
2020-05-03,South America,Ecuador,-1.8312,-78.1834,2074,193,1168
2020-05-04,South America,Ecuador,-1.8312,-78.1834,2343,5,133
2020-05-05,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-05-06,South America,Ecuador,-1.8312,-78.1834,0,49,0
2020-05-07,South America,Ecuador,-1.8312,-78.1834,1583,36,0
2020-05-08,South America,Ecuador,-1.8312,-78.1834,1480,50,0
2020-05-09,South America,Ecuador,-1.8312,-78.1834,253,13,0
2020-05-10,South America,Ecuador,-1.8312,-78.1834,488,410,0
2020-05-11,South America,Ecuador,-1.8312,-78.1834,50,18,0
2020-05-12,South America,Ecuador,-1.8312,-78.1834,910,182,0
2020-05-13,South America,Ecuador,-1.8312,-78.1834,67,7,0
2020-05-14,South America,Ecuador,-1.8312,-78.1834,16,4,0
2020-05-15,South America,Ecuador,-1.8312,-78.1834,965,256,0
2020-05-16,South America,Ecuador,-1.8312,-78.1834,1296,94,0
2020-05-17,South America,Ecuador,-1.8312,-78.1834,419,48,0
2020-05-18,South America,Ecuador,-1.8312,-78.1834,400,63,0
2020-05-19,South America,Ecuador,-1.8312,-78.1834,569,40,24
2020-05-20,South America,Ecuador,-1.8312,-78.1834,703,49,100
2020-05-21,South America,Ecuador,-1.8312,-78.1834,452,51,0
2020-05-22,South America,Ecuador,-1.8312,-78.1834,522,117,0
2020-05-23,South America,Ecuador,-1.8312,-78.1834,430,40,0
2020-05-24,South America,Ecuador,-1.8312,-78.1834,498,12,3
2020-05-25,South America,Ecuador,-1.8312,-78.1834,599,95,14443
2020-05-26,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-05-27,South America,Ecuador,-1.8312,-78.1834,748,72,422
2020-05-28,South America,Ecuador,-1.8312,-78.1834,368,38,0
2020-05-29,South America,Ecuador,-1.8312,-78.1834,100,21,765
2020-05-30,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-05-31,South America,Ecuador,-1.8312,-78.1834,527,24,402
2020-06-01,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-06-02,South America,Ecuador,-1.8312,-78.1834,1316,80,427
2020-06-03,South America,Ecuador,-1.8312,-78.1834,552,48,0
2020-06-04,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-06-05,South America,Ecuador,-1.8312,-78.1834,609,48,549
2020-06-06,South America,Ecuador,-1.8312,-78.1834,1153,74,452
2020-06-07,South America,Ecuador,-1.8312,-78.1834,392,13,0
2020-06-08,South America,Ecuador,-1.8312,-78.1834,258,21,0
2020-06-09,South America,Ecuador,-1.8312,-78.1834,539,48,0
2020-06-10,South America,Ecuador,-1.8312,-78.1834,523,30,842
2020-06-11,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-06-12,South America,Ecuador,-1.8312,-78.1834,1338,108,817
2020-06-13,South America,Ecuador,-1.8312,-78.1834,578,46,186
2020-06-14,South America,Ecuador,-1.8312,-78.1834,395,22,199
2020-06-15,South America,Ecuador,-1.8312,-78.1834,571,33,285
2020-06-16,South America,Ecuador,-1.8312,-78.1834,621,41,335
2020-06-17,South America,Ecuador,-1.8312,-78.1834,547,37,197
2020-06-18,South America,Ecuador,-1.8312,-78.1834,607,80,242
2020-06-19,South America,Ecuador,-1.8312,-78.1834,634,69,323
2020-06-20,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-06-21,South America,Ecuador,-1.8312,-78.1834,909,67,545
2020-06-22,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-06-23,South America,Ecuador,-1.8312,-78.1834,1003,51,0
2020-06-24,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-06-25,South America,Ecuador,-1.8312,-78.1834,1513,69,1106
2020-06-26,South America,Ecuador,-1.8312,-78.1834,700,63,396
2020-06-27,South America,Ecuador,-1.8312,-78.1834,718,18,427
2020-06-28,South America,Ecuador,-1.8312,-78.1834,681,5,138
2020-06-29,South America,Ecuador,-1.8312,-78.1834,410,73,372
2020-06-30,South America,Ecuador,-1.8312,-78.1834,767,25,164
2020-07-01,South America,Ecuador,-1.8312,-78.1834,1825,49,293
2020-07-02,South America,Ecuador,-1.8312,-78.1834,1211,63,145
2020-07-03,South America,Ecuador,-1.8312,-78.1834,1189,61,359
2020-07-04,South America,Ecuador,-1.8312,-78.1834,878,69,116
2020-07-05,South America,Ecuador,-1.8312,-78.1834,423,12,215
2020-07-06,South America,Ecuador,-1.8312,-78.1834,422,40,150
2020-07-07,South America,Ecuador,-1.8312,-78.1834,865,52,199
2020-07-08,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-01-22,Africa,Egypt,26,30,0,0,0
2020-01-23,Africa,Egypt,26,30,0,0,0
2020-01-24,Africa,Egypt,26,30,0,0,0
2020-01-25,Africa,Egypt,26,30,0,0,0
2020-01-26,Africa,Egypt,26,30,0,0,0
2020-01-27,Africa,Egypt,26,30,0,0,0
2020-01-28,Africa,Egypt,26,30,0,0,0
2020-01-29,Africa,Egypt,26,30,0,0,0
2020-01-30,Africa,Egypt,26,30,0,0,0
2020-01-31,Africa,Egypt,26,30,0,0,0
2020-02-01,Africa,Egypt,26,30,0,0,0
2020-02-02,Africa,Egypt,26,30,0,0,0
2020-02-03,Africa,Egypt,26,30,0,0,0
2020-02-04,Africa,Egypt,26,30,0,0,0
2020-02-05,Africa,Egypt,26,30,0,0,0
2020-02-06,Africa,Egypt,26,30,0,0,0
2020-02-07,Africa,Egypt,26,30,0,0,0
2020-02-08,Africa,Egypt,26,30,0,0,0
2020-02-09,Africa,Egypt,26,30,0,0,0
2020-02-10,Africa,Egypt,26,30,0,0,0
2020-02-11,Africa,Egypt,26,30,0,0,0
2020-02-12,Africa,Egypt,26,30,0,0,0
2020-02-13,Africa,Egypt,26,30,0,0,0
2020-02-14,Africa,Egypt,26,30,1,0,0
2020-02-15,Africa,Egypt,26,30,0,0,0
2020-02-16,Africa,Egypt,26,30,0,0,0
2020-02-17,Africa,Egypt,26,30,0,0,0
2020-02-18,Africa,Egypt,26,30,0,0,0
2020-02-19,Africa,Egypt,26,30,0,0,0
2020-02-20,Africa,Egypt,26,30,0,0,0
2020-02-21,Africa,Egypt,26,30,0,0,0
2020-02-22,Africa,Egypt,26,30,0,0,0
2020-02-23,Africa,Egypt,26,30,0,0,0
2020-02-24,Africa,Egypt,26,30,0,0,0
2020-02-25,Africa,Egypt,26,30,0,0,0
2020-02-26,Africa,Egypt,26,30,0,0,0
2020-02-27,Africa,Egypt,26,30,0,0,0
2020-02-28,Africa,Egypt,26,30,0,0,1
2020-02-29,Africa,Egypt,26,30,0,0,0
2020-03-01,Africa,Egypt,26,30,1,0,0
2020-03-02,Africa,Egypt,26,30,0,0,0
2020-03-03,Africa,Egypt,26,30,0,0,0
2020-03-04,Africa,Egypt,26,30,0,0,0
2020-03-05,Africa,Egypt,26,30,1,0,0
2020-03-06,Africa,Egypt,26,30,12,0,0
2020-03-07,Africa,Egypt,26,30,0,0,0
2020-03-08,Africa,Egypt,26,30,34,1,0
2020-03-09,Africa,Egypt,26,30,6,0,0
2020-03-10,Africa,Egypt,26,30,4,0,0
2020-03-11,Africa,Egypt,26,30,1,0,26
2020-03-12,Africa,Egypt,26,30,7,0,0
2020-03-13,Africa,Egypt,26,30,13,1,0
2020-03-14,Africa,Egypt,26,30,29,0,0
2020-03-15,Africa,Egypt,26,30,1,0,6
2020-03-16,Africa,Egypt,26,30,40,0,6
2020-03-17,Africa,Egypt,26,30,46,2,5
2020-03-18,Africa,Egypt,26,30,0,2,0
2020-03-19,Africa,Egypt,26,30,60,0,0
2020-03-20,Africa,Egypt,26,30,29,2,7
2020-03-21,Africa,Egypt,26,30,9,2,2
2020-03-22,Africa,Egypt,26,30,33,4,15
2020-03-23,Africa,Egypt,26,30,39,5,0
2020-03-24,Africa,Egypt,26,30,36,1,24
2020-03-25,Africa,Egypt,26,30,54,1,15
2020-03-26,Africa,Egypt,26,30,39,3,7
2020-03-27,Africa,Egypt,26,30,41,6,14
2020-03-28,Africa,Egypt,26,30,40,6,5
2020-03-29,Africa,Egypt,26,30,33,4,11
2020-03-30,Africa,Egypt,26,30,47,1,18
2020-03-31,Africa,Egypt,26,30,54,5,7
2020-04-01,Africa,Egypt,26,30,69,6,22
2020-04-02,Africa,Egypt,26,30,86,6,22
2020-04-03,Africa,Egypt,26,30,120,8,15
2020-04-04,Africa,Egypt,26,30,85,5,25
2020-04-05,Africa,Egypt,26,30,103,7,6
2020-04-06,Africa,Egypt,26,30,149,7,12
2020-04-07,Africa,Egypt,26,30,128,9,17
2020-04-08,Africa,Egypt,26,30,110,9,29
2020-04-09,Africa,Egypt,26,30,139,15,43
2020-04-10,Africa,Egypt,26,30,95,17,36
2020-04-11,Africa,Egypt,26,30,145,11,42
2020-04-12,Africa,Egypt,26,30,126,13,163
2020-04-13,Africa,Egypt,26,30,125,5,0
2020-04-14,Africa,Egypt,26,30,160,14,0
2020-04-15,Africa,Egypt,26,30,155,5,0
2020-04-16,Africa,Egypt,26,30,168,13,7
2020-04-17,Africa,Egypt,26,30,171,9,50
2020-04-18,Africa,Egypt,26,30,188,19,55
2020-04-19,Africa,Egypt,26,30,112,15,31
2020-04-20,Africa,Egypt,26,30,189,11,89
2020-04-21,Africa,Egypt,26,30,157,14,49
2020-04-22,Africa,Egypt,26,30,169,12,65
2020-04-23,Africa,Egypt,26,30,232,11,69
2020-04-24,Africa,Egypt,26,30,201,7,71
2020-04-25,Africa,Egypt,26,30,227,13,39
2020-04-26,Africa,Egypt,26,30,215,10,62
2020-04-27,Africa,Egypt,26,30,248,20,60
2020-04-28,Africa,Egypt,26,30,260,22,68
2020-04-29,Africa,Egypt,26,30,226,21,31
2020-04-30,Africa,Egypt,26,30,269,12,46
2020-05-01,Africa,Egypt,26,30,358,14,79
2020-05-02,Africa,Egypt,26,30,298,9,62
2020-05-03,Africa,Egypt,26,30,272,14,40
2020-05-04,Africa,Egypt,26,30,348,7,70
2020-05-05,Africa,Egypt,26,30,388,16,98
2020-05-06,Africa,Egypt,26,30,387,17,85
2020-05-07,Africa,Egypt,26,30,393,13,72
2020-05-08,Africa,Egypt,26,30,495,21,58
2020-05-09,Africa,Egypt,26,30,488,11,57
2020-05-10,Africa,Egypt,26,30,436,11,73
2020-05-11,Africa,Egypt,26,30,346,8,97
2020-05-12,Africa,Egypt,26,30,347,11,154
2020-05-13,Africa,Egypt,26,30,338,12,160
2020-05-14,Africa,Egypt,26,30,398,15,140
2020-05-15,Africa,Egypt,26,30,399,21,173
2020-05-16,Africa,Egypt,26,30,491,20,151
2020-05-17,Africa,Egypt,26,30,510,18,222
2020-05-18,Africa,Egypt,26,30,535,15,268
2020-05-19,Africa,Egypt,26,30,720,14,302
2020-05-20,Africa,Egypt,26,30,745,21,252
2020-05-21,Africa,Egypt,26,30,774,16,223
2020-05-22,Africa,Egypt,26,30,783,11,157
2020-05-23,Africa,Egypt,26,30,727,28,254
2020-05-24,Africa,Egypt,26,30,752,29,179
2020-05-25,Africa,Egypt,26,30,702,19,93
2020-05-26,Africa,Egypt,26,30,789,14,127
2020-05-27,Africa,Egypt,26,30,910,19,178
2020-05-28,Africa,Egypt,26,30,1127,29,154
2020-05-29,Africa,Egypt,26,30,1289,34,152
2020-05-30,Africa,Egypt,26,30,1367,34,182
2020-05-31,Africa,Egypt,26,30,1536,46,344
2020-06-01,Africa,Egypt,26,30,1399,46,410
2020-06-02,Africa,Egypt,26,30,1152,47,380
2020-06-03,Africa,Egypt,26,30,1079,36,523
2020-06-04,Africa,Egypt,26,30,1152,38,406
2020-06-05,Africa,Egypt,26,30,1348,40,402
2020-06-06,Africa,Egypt,26,30,1497,32,380
2020-06-07,Africa,Egypt,26,30,1467,39,423
2020-06-08,Africa,Egypt,26,30,1365,34,414
2020-06-09,Africa,Egypt,26,30,1385,35,411
2020-06-10,Africa,Egypt,26,30,1455,36,503
2020-06-11,Africa,Egypt,26,30,1442,35,402
2020-06-12,Africa,Egypt,26,30,1577,45,417
2020-06-13,Africa,Egypt,26,30,1677,62,421
2020-06-14,Africa,Egypt,26,30,1618,91,402
2020-06-15,Africa,Egypt,26,30,1691,97,398
2020-06-16,Africa,Egypt,26,30,1567,94,401
2020-06-17,Africa,Egypt,26,30,1363,84,411
2020-06-18,Africa,Egypt,26,30,1218,88,387
2020-06-19,Africa,Egypt,26,30,1774,79,400
2020-06-20,Africa,Egypt,26,30,1547,89,399
2020-06-21,Africa,Egypt,26,30,1475,87,409
2020-06-22,Africa,Egypt,26,30,1576,85,397
2020-06-23,Africa,Egypt,26,30,1332,87,402
2020-06-24,Africa,Egypt,26,30,1420,85,400
2020-06-25,Africa,Egypt,26,30,1569,83,403
2020-06-26,Africa,Egypt,26,30,1625,87,399
2020-06-27,Africa,Egypt,26,30,1168,88,403
2020-06-28,Africa,Egypt,26,30,1265,81,399
2020-06-29,Africa,Egypt,26,30,1566,83,412
2020-06-30,Africa,Egypt,26,30,1557,81,509
2020-07-01,Africa,Egypt,26,30,1503,81,421
2020-07-02,Africa,Egypt,26,30,1485,86,407
2020-07-03,Africa,Egypt,26,30,1412,81,402
2020-07-04,Africa,Egypt,26,30,1324,79,413
2020-07-05,Africa,Egypt,26,30,1218,63,623
2020-07-06,Africa,Egypt,26,30,969,79,512
2020-07-07,Africa,Egypt,26,30,1057,67,480
2020-07-08,Africa,Egypt,26,30,1025,75,523
2020-01-22,Europe,France,46.2276,2.2137,0,0,0
2020-01-23,Europe,France,46.2276,2.2137,0,0,0
2020-01-24,Europe,France,46.2276,2.2137,2,0,0
2020-01-25,Europe,France,46.2276,2.2137,1,0,0
2020-01-26,Europe,France,46.2276,2.2137,0,0,0
2020-01-27,Europe,France,46.2276,2.2137,0,0,0
2020-01-28,Europe,France,46.2276,2.2137,1,0,0
2020-01-29,Europe,France,46.2276,2.2137,1,0,0
2020-01-30,Europe,France,46.2276,2.2137,0,0,0
2020-01-31,Europe,France,46.2276,2.2137,0,0,0
2020-02-01,Europe,France,46.2276,2.2137,1,0,0
2020-02-02,Europe,France,46.2276,2.2137,0,0,0
2020-02-03,Europe,France,46.2276,2.2137,0,0,0
2020-02-04,Europe,France,46.2276,2.2137,0,0,0
2020-02-05,Europe,France,46.2276,2.2137,0,0,0
2020-02-06,Europe,France,46.2276,2.2137,0,0,0
2020-02-07,Europe,France,46.2276,2.2137,0,0,0
2020-02-08,Europe,France,46.2276,2.2137,5,0,0
2020-02-09,Europe,France,46.2276,2.2137,0,0,0
2020-02-10,Europe,France,46.2276,2.2137,0,0,0
2020-02-11,Europe,France,46.2276,2.2137,0,0,0
2020-02-12,Europe,France,46.2276,2.2137,0,0,2
2020-02-13,Europe,France,46.2276,2.2137,0,0,0
2020-02-14,Europe,France,46.2276,2.2137,0,0,0
2020-02-15,Europe,France,46.2276,2.2137,1,1,2
2020-02-16,Europe,France,46.2276,2.2137,0,0,0
2020-02-17,Europe,France,46.2276,2.2137,0,0,0
2020-02-18,Europe,France,46.2276,2.2137,0,0,0
2020-02-19,Europe,France,46.2276,2.2137,0,0,0
2020-02-20,Europe,France,46.2276,2.2137,0,0,0
2020-02-21,Europe,France,46.2276,2.2137,0,0,0
2020-02-22,Europe,France,46.2276,2.2137,0,0,0
2020-02-23,Europe,France,46.2276,2.2137,0,0,0
2020-02-24,Europe,France,46.2276,2.2137,0,0,0
2020-02-25,Europe,France,46.2276,2.2137,2,0,7
2020-02-26,Europe,France,46.2276,2.2137,4,1,0
2020-02-27,Europe,France,46.2276,2.2137,20,0,0
2020-02-28,Europe,France,46.2276,2.2137,19,0,0
2020-02-29,Europe,France,46.2276,2.2137,43,0,1
2020-03-01,Europe,France,46.2276,2.2137,30,0,0
2020-03-02,Europe,France,46.2276,2.2137,61,1,0
2020-03-03,Europe,France,46.2276,2.2137,13,1,0
2020-03-04,Europe,France,46.2276,2.2137,81,0,0
2020-03-05,Europe,France,46.2276,2.2137,92,2,0
2020-03-06,Europe,France,46.2276,2.2137,276,3,0
2020-03-07,Europe,France,46.2276,2.2137,296,2,0
2020-03-08,Europe,France,46.2276,2.2137,177,8,0
2020-03-09,Europe,France,46.2276,2.2137,83,0,0
2020-03-10,Europe,France,46.2276,2.2137,575,14,0
2020-03-11,Europe,France,46.2276,2.2137,497,15,0
2020-03-12,Europe,France,46.2276,2.2137,0,0,0
2020-03-13,Europe,France,46.2276,2.2137,1380,31,0
2020-03-14,Europe,France,46.2276,2.2137,808,12,0
2020-03-15,Europe,France,46.2276,2.2137,30,0,0
2020-03-16,Europe,France,46.2276,2.2137,2134,57,0
2020-03-17,Europe,France,46.2276,2.2137,1019,0,0
2020-03-18,Europe,France,46.2276,2.2137,1391,0,0
2020-03-19,Europe,France,46.2276,2.2137,1828,95,0
2020-03-20,Europe,France,46.2276,2.2137,1741,207,0
2020-03-21,Europe,France,46.2276,2.2137,1670,112,0
2020-03-22,Europe,France,46.2276,2.2137,1736,112,2188
2020-03-23,Europe,France,46.2276,2.2137,3838,186,0
2020-03-24,Europe,France,46.2276,2.2137,2448,240,1043
2020-03-25,Europe,France,46.2276,2.2137,2929,231,657
2020-03-26,Europe,France,46.2276,2.2137,3922,365,1048
2020-03-27,Europe,France,46.2276,2.2137,3809,299,752
2020-03-28,Europe,France,46.2276,2.2137,4611,319,0
2020-03-29,Europe,France,46.2276,2.2137,2599,292,1502
2020-03-30,Europe,France,46.2276,2.2137,4376,418,725
2020-03-31,Europe,France,46.2276,2.2137,7578,499,1517
2020-04-01,Europe,France,46.2276,2.2137,4861,880,1490
2020-04-02,Europe,France,46.2276,2.2137,2116,984,1494
2020-04-03,Europe,France,46.2276,2.2137,5233,1120,1580
2020-04-04,Europe,France,46.2276,2.2137,4267,1053,1430
2020-04-05,Europe,France,46.2276,2.2137,1873,518,745
2020-04-06,Europe,France,46.2276,2.2137,3912,833,1067
2020-04-07,Europe,France,46.2276,2.2137,3777,1417,2087
2020-04-08,Europe,France,46.2276,2.2137,3881,541,1917
2020-04-09,Europe,France,46.2276,2.2137,4286,1341,1952
2020-04-10,Europe,France,46.2276,2.2137,4342,987,1726
2020-04-11,Europe,France,46.2276,2.2137,3114,635,1459
2020-04-12,Europe,France,46.2276,2.2137,26843,561,795
2020-04-13,Europe,France,46.2276,2.2137,3665,574,532
2020-04-14,Europe,France,46.2276,2.2137,4959,745,794
2020-04-15,Europe,France,46.2276,2.2137,3216,1436,1928
2020-04-16,Europe,France,46.2276,2.2137,12471,753,1857
2020-04-17,Europe,France,46.2276,2.2137,1979,760,1537
2020-04-18,Europe,France,46.2276,2.2137,17,642,1545
2020-04-19,Europe,France,46.2276,2.2137,4902,391,594
2020-04-20,Europe,France,46.2276,2.2137,2380,546,809
2020-04-21,Europe,France,46.2276,2.2137,2733,525,1761
2020-04-22,Europe,France,46.2276,2.2137,2206,544,1445
2020-04-23,Europe,France,46.2276,2.2137,2311,516,1426
2020-04-24,Europe,France,46.2276,2.2137,1610,389,1301
2020-04-25,Europe,France,46.2276,2.2137,1656,369,1101
2020-04-26,Europe,France,46.2276,2.2137,555,242,309
2020-04-27,Europe,France,46.2276,2.2137,3742,437,608
2020-04-28,Europe,France,46.2276,2.2137,3016,367,1264
2020-04-29,Europe,France,46.2276,2.2137,2512,427,1341
2020-04-30,Europe,France,46.2276,2.2137,671,289,1234
2020-05-01,Europe,France,46.2276,2.2137,0,218,728
2020-05-02,Europe,France,46.2276,2.2137,1212,166,451
2020-05-03,Europe,France,46.2276,2.2137,296,135,222
2020-05-04,Europe,France,46.2276,2.2137,614,304,465
2020-05-05,Europe,France,46.2276,2.2137,1049,330,1365
2020-05-06,Europe,France,46.2276,2.2137,3530,274,1219
2020-05-07,Europe,France,46.2276,2.2137,575,177,1054
2020-05-08,Europe,France,46.2276,2.2137,1278,243,694
2020-05-09,Europe,France,46.2276,2.2137,440,79,116
2020-05-10,Europe,France,46.2276,2.2137,269,70,176
2020-05-11,Europe,France,46.2276,2.2137,452,263,507
2020-05-12,Europe,France,46.2276,2.2137,728,347,1048
2020-05-13,Europe,France,46.2276,2.2137,226,81,751
2020-05-14,Europe,France,46.2276,2.2137,731,349,932
2020-05-15,Europe,France,46.2276,2.2137,607,104,843
2020-05-16,Europe,France,46.2276,2.2137,112,2,1
2020-05-17,Europe,France,46.2276,2.2137,33,579,765
2020-05-18,Europe,France,46.2276,2.2137,314,131,509
2020-05-19,Europe,France,46.2276,2.2137,874,217,830
2020-05-20,Europe,France,46.2276,2.2137,641,108,467
2020-05-21,Europe,France,46.2276,2.2137,237,83,503
2020-05-22,Europe,France,46.2276,2.2137,339,74,341
2020-05-23,Europe,France,46.2276,2.2137,319,43,336
2020-05-24,Europe,France,46.2276,2.2137,105,33,68
2020-05-25,Europe,France,46.2276,2.2137,307,90,581
2020-05-26,Europe,France,46.2276,2.2137,279,73,680
2020-05-27,Europe,France,46.2276,2.2137,157,66,281
2020-05-28,Europe,France,46.2276,2.2137,3265,65,595
2020-05-29,Europe,France,46.2276,2.2137,507,52,501
2020-05-30,Europe,France,46.2276,2.2137,1800,57,452
2020-05-31,Europe,France,46.2276,2.2137,235,31,72
2020-06-01,Europe,France,46.2276,2.2137,101,28,3
2020-06-02,Europe,France,46.2276,2.2137,840,107,365
2020-06-03,Europe,France,46.2276,2.2137,328,81,546
2020-06-04,Europe,France,46.2276,2.2137,678,43,479
2020-06-05,Europe,France,46.2276,2.2137,552,46,497
2020-06-06,Europe,France,46.2276,2.2137,529,31,275
2020-06-07,Europe,France,46.2276,2.2137,293,13,1
2020-06-08,Europe,France,46.2276,2.2137,98,53,36
2020-06-09,Europe,France,46.2276,2.2137,335,84,417
2020-06-10,Europe,France,46.2276,2.2137,397,23,296
2020-06-11,Europe,France,46.2276,2.2137,358,27,312
2020-06-12,Europe,France,46.2276,2.2137,564,28,234
2020-06-13,Europe,France,46.2276,2.2137,393,24,205
2020-06-14,Europe,France,46.2276,2.2137,291,7,37
2020-06-15,Europe,France,46.2276,2.2137,68,29,101
2020-06-16,Europe,France,46.2276,2.2137,227,109,224
2020-06-17,Europe,France,46.2276,2.2137,311,28,280
2020-06-18,Europe,France,46.2276,2.2137,201,28,99
2020-06-19,Europe,France,46.2276,2.2137,569,14,174
2020-06-20,Europe,France,46.2276,2.2137,436,14,145
2020-06-21,Europe,France,46.2276,2.2137,5,6,20
2020-06-22,Europe,France,46.2276,2.2137,325,21,76
2020-06-23,Europe,France,46.2276,2.2137,382,57,215
2020-06-24,Europe,France,46.2276,2.2137,187,9,186
2020-06-25,Europe,France,46.2276,2.2137,255,19,184
2020-06-26,Europe,France,46.2276,2.2137,1336,25,228
2020-06-27,Europe,France,46.2276,2.2137,194,1,95
2020-06-28,Europe,France,46.2276,2.2137,723,0,0
2020-06-29,Europe,France,46.2276,2.2137,1680,32,140
2020-06-30,Europe,France,46.2276,2.2137,264,27,119
2020-07-01,Europe,France,46.2276,2.2137,612,17,165
2020-07-02,Europe,France,46.2276,2.2137,473,14,175
2020-07-03,Europe,France,46.2276,2.2137,446,18,127
2020-07-04,Europe,France,46.2276,2.2137,358,0,89
2020-07-05,Europe,France,46.2276,2.2137,11,1,0
2020-07-06,Europe,France,46.2276,2.2137,1213,23,141
2020-07-07,Europe,France,46.2276,2.2137,341,11,130
2020-07-08,Europe,France,46.2276,2.2137,293,1,230
2020-01-22,Europe,Germany,51,9,0,0,0
2020-01-23,Europe,Germany,51,9,0,0,0
2020-01-24,Europe,Germany,51,9,0,0,0
2020-01-25,Europe,Germany,51,9,0,0,0
2020-01-26,Europe,Germany,51,9,0,0,0
2020-01-27,Europe,Germany,51,9,1,0,0
2020-01-28,Europe,Germany,51,9,3,0,0
2020-01-29,Europe,Germany,51,9,0,0,0
2020-01-30,Europe,Germany,51,9,0,0,0
2020-01-31,Europe,Germany,51,9,1,0,0
2020-02-01,Europe,Germany,51,9,3,0,0
2020-02-02,Europe,Germany,51,9,2,0,0
2020-02-03,Europe,Germany,51,9,2,0,0
2020-02-04,Europe,Germany,51,9,0,0,0
2020-02-05,Europe,Germany,51,9,0,0,0
2020-02-06,Europe,Germany,51,9,0,0,0
2020-02-07,Europe,Germany,51,9,1,0,0
2020-02-08,Europe,Germany,51,9,0,0,0
2020-02-09,Europe,Germany,51,9,1,0,0
2020-02-10,Europe,Germany,51,9,0,0,0
2020-02-11,Europe,Germany,51,9,2,0,0
2020-02-12,Europe,Germany,51,9,0,0,0
2020-02-13,Europe,Germany,51,9,0,0,1
2020-02-14,Europe,Germany,51,9,0,0,0
2020-02-15,Europe,Germany,51,9,0,0,0
2020-02-16,Europe,Germany,51,9,0,0,0
2020-02-17,Europe,Germany,51,9,0,0,0
2020-02-18,Europe,Germany,51,9,0,0,11
2020-02-19,Europe,Germany,51,9,0,0,0
2020-02-20,Europe,Germany,51,9,0,0,0
2020-02-21,Europe,Germany,51,9,0,0,2
2020-02-22,Europe,Germany,51,9,0,0,0
2020-02-23,Europe,Germany,51,9,0,0,0
2020-02-24,Europe,Germany,51,9,0,0,0
2020-02-25,Europe,Germany,51,9,1,0,0
2020-02-26,Europe,Germany,51,9,10,0,1
2020-02-27,Europe,Germany,51,9,19,0,1
2020-02-28,Europe,Germany,51,9,2,0,0
2020-02-29,Europe,Germany,51,9,31,0,0
2020-03-01,Europe,Germany,51,9,51,0,0
2020-03-02,Europe,Germany,51,9,29,0,0
2020-03-03,Europe,Germany,51,9,37,0,0
2020-03-04,Europe,Germany,51,9,66,0,0
2020-03-05,Europe,Germany,51,9,220,0,0
2020-03-06,Europe,Germany,51,9,188,0,1
2020-03-07,Europe,Germany,51,9,129,0,1
2020-03-08,Europe,Germany,51,9,241,0,0
2020-03-09,Europe,Germany,51,9,136,2,0
2020-03-10,Europe,Germany,51,9,281,0,0
2020-03-11,Europe,Germany,51,9,451,1,7
2020-03-12,Europe,Germany,51,9,170,0,0
2020-03-13,Europe,Germany,51,9,1597,4,21
2020-03-14,Europe,Germany,51,9,910,2,0
2020-03-15,Europe,Germany,51,9,1210,2,0
2020-03-16,Europe,Germany,51,9,1477,6,21
2020-03-17,Europe,Germany,51,9,1985,7,0
2020-03-18,Europe,Germany,51,9,3070,4,38
2020-03-19,Europe,Germany,51,9,2993,16,8
2020-03-20,Europe,Germany,51,9,4528,23,67
2020-03-21,Europe,Germany,51,9,2365,17,53
2020-03-22,Europe,Germany,51,9,2660,10,33
2020-03-23,Europe,Germany,51,9,4183,29,0
2020-03-24,Europe,Germany,51,9,3930,34,2977
2020-03-25,Europe,Germany,51,9,4337,49,304
2020-03-26,Europe,Germany,51,9,6615,61,2126
2020-03-27,Europe,Germany,51,9,6933,75,985
2020-03-28,Europe,Germany,51,9,6824,91,1823
2020-03-29,Europe,Germany,51,9,4400,100,730
2020-03-30,Europe,Germany,51,9,4790,112,4289
2020-03-31,Europe,Germany,51,9,4923,130,2600
2020-04-01,Europe,Germany,51,9,6064,145,2600
